CITY,PRICE,BEDS,BATHS,SQFT,PRICE/SQFT
Phoenix,410000.0,3.0,2.0,1848.0,222.0
Phoenix,520000.0,3.0,2.0,1843.0,282.0
Phoenix,570000.0,4.0,2.0,2226.0,256.0
Phoenix,400000.0,4.0,2.0,1707.0,234.0
Phoenix,360000.0,2.0,1.0,836.0,431.0
Phoenix,375000.0,1.0,2.0,1074.0,349.0
Phoenix,202000.0,1.0,1.0,670.0,301.0
Scottsdale,645000.0,3.0,3.0,2143.0,301.0
Phoenix,395995.0,3.0,2.0,1480.0,268.0
Phoenix,665000.0,4.0,4.0,3436.0,194.0
Phoenix,305000.0,2.0,2.0,884.0,345.0
Phoenix,334900.0,3.0,2.0,1336.0,251.0
Phoenix,490000.0,3.0,1.0,1069.0,458.0
San Antonio,155000.0,3.0,2.0,2032.0,76.0
Boerne,642743.0,4.0,3.0,2985.0,215.0
San Antonio,986527.0,4.0,4.5,3271.0,302.0
San Antonio,80000.0,3.0,2.0,1380.0,58.0
San Antonio,400500.0,3.0,2.0,1942.0,206.0
San Antonio,290000.0,4.0,2.0,1668.0,174.0
San Antonio,269000.0,3.0,2.0,1659.0,162.0
San Antonio,167000.0,3.0,1.0,1008.0,166.0
San Antonio,280000.0,3.0,2.0,1853.0,151.0
San Antonio,425000.0,4.0,2.5,3203.0,133.0
San Antonio,405000.0,4.0,2.0,2432.0,167.0
San Antonio,265000.0,3.0,2.0,1471.0,180.0
San Antonio,283000.0,4.0,2.0,1751.0,162.0
San Antonio,384000.0,3.0,2.0,1866.0,206.0
San Antonio,474250.0,2.0,2.5,1797.0,264.0
San Antonio,299999.0,4.0,2.5,2508.0,120.0
San Antonio,179000.0,2.0,2.0,971.0,184.0
San Antonio,250000.0,3.0,2.0,1671.0,150.0
San Antonio,120000.0,1.0,1.0,473.0,254.0
San Antonio,150000.0,3.0,1.0,961.0,156.0
San Antonio,325000.0,5.0,2.5,2544.0,128.0
San Antonio,318000.0,4.0,2.5,2569.0,124.0
San Antonio,375000.0,4.0,2.5,2980.0,126.0
San Antonio,218000.0,4.0,2.0,1312.0,166.0
San Antonio,155000.0,3.0,1.0,987.0,157.0
San Antonio,193000.0,3.0,2.0,1512.0,128.0
San Antonio,168000.0,3.0,1.0,984.0,171.0
Garden Ridge,969000.0,5.0,4.0,4155.0,233.0
San Antonio,265000.0,4.0,2.0,1777.0,149.0
San Antonio,170000.0,3.0,2.5,2060.0,83.0
San Antonio,499000.0,4.0,3.5,2567.0,194.0
San Antonio,75000.0,1.0,1.0,598.0,125.0
San Antonio,399780.0,3.0,2.5,2011.0,199.0
San Antonio,665000.0,4.0,3.5,3028.0,220.0
San Antonio,323000.0,6.0,4.0,2792.0,116.0
Garden Ridge,995000.0,4.0,3.5,3587.0,277.0
San Antonio,405085.0,3.0,2.0,1883.0,215.0
San Antonio,575000.0,4.0,3.5,3103.0,185.0
Out Of State,3100000.0,6.0,8.5,15076.0,206.0
San Antonio,225000.0,4.0,2.5,1916.0,117.0
San Antonio,22000.0,2.0,1.0,1002.0,22.0
San Antonio,85000.0,3.0,1.0,1372.0,62.0
San Diego,499000.0,2.0,2.0,760.0,657.0
San Diego,2475000.0,5.0,4.5,3776.0,655.0
San Diego,1049999.0,3.0,2.0,982.0,1069.0
San Diego,875000.0,3.0,2.5,1598.0,548.0
San Diego,899000.0,2.0,1.0,849.0,1059.0
San Diego,675000.0,2.0,2.0,1358.0,497.0
San Diego,649000.0,3.0,1.0,1080.0,601.0
La Jolla,2700000.0,4.0,2.0,2162.0,1249.0
San Diego,539000.0,1.0,1.0,719.0,750.0
San Diego,355000.0,1.0,1.0,578.0,614.0
San Diego,609000.0,2.0,2.0,1032.0,590.0
San Diego,825000.0,2.0,2.0,1402.0,588.0
San Diego,559900.0,1.0,1.0,807.0,694.0
San Diego,2429000.0,3.0,2.5,2330.0,1042.0
San Diego,1290000.0,5.0,3.5,2735.0,472.0
San Diego,4900000.0,3.0,3.0,1571.0,3119.0
Lemon Grove,849000.0,4.0,4.0,2525.0,336.0
San Diego,850000.0,2.0,2.0,1282.0,663.0
San Diego,460000.0,1.0,1.5,854.0,539.0
San Diego,899000.0,2.0,2.5,1484.0,606.0
San Diego,819000.0,2.0,2.5,1484.0,552.0
San Diego,1195000.0,4.0,3.0,2412.0,495.0
San Diego,975000.0,3.0,2.5,1368.0,713.0
San Diego,800000.0,3.0,2.0,1134.0,705.0
San Diego,725000.0,2.0,2.0,1056.0,687.0
Del Mar,1895000.0,3.0,3.5,2234.0,848.0
San Diego,999000.0,3.0,2.0,1050.0,951.0
San Diego,975000.0,2.0,2.5,1078.0,904.0
San Diego,1125000.0,3.0,2.5,1667.0,675.0
San Diego,1095000.0,2.0,2.0,1742.0,629.0
San Diego,999000.0,4.0,3.0,2274.0,439.0
San Diego,899000.0,3.0,2.0,1602.0,561.0
Ocean Beach,1799000.0,4.0,2.0,1923.0,936.0
San Diego,469000.0,1.0,1.0,880.0,533.0
San Diego,820000.0,2.0,2.5,1417.0,579.0
Point Loma,539900.0,0.0,1.0,370.0,1459.0
La Jolla,2695000.0,4.0,3.5,2939.0,917.0
San Diego,499900.0,1.0,1.0,603.0,829.0
San Diego,839900.0,3.0,2.0,1650.0,509.0
San Diego,1190000.0,3.0,2.0,1997.0,596.0
La Jolla,1700000.0,3.0,2.5,2183.0,779.0
San Diego,1150000.0,4.0,3.0,2265.0,508.0
San Diego,899900.0,4.0,2.5,2634.0,342.0
La Jolla,868000.0,2.0,2.0,1137.0,763.0
San Diego,750000.0,3.0,1.0,912.0,822.0
San Diego,575000.0,4.0,1.0,2811.0,205.0
San Diego,675000.0,3.0,2.0,1741.0,388.0
San Diego,477700.0,1.0,1.0,679.0,704.0
San Diego,549000.0,3.0,2.0,1278.0,430.0
San Diego,680000.0,3.0,2.0,1399.0,486.0
San Diego,439900.0,1.0,1.0,598.0,736.0
San Diego,479000.0,1.0,1.0,673.0,712.0
San Diego,1099000.0,2.0,2.5,1569.0,700.0
San Diego,2388888.0,5.0,3.5,2683.0,890.0
San Diego,699000.0,3.0,1.5,1113.0,628.0
San Diego,3249000.0,4.0,5.0,3559.0,913.0
San Diego,825000.0,3.0,2.0,1125.0,733.0
San Diego,1475000.0,2.0,2.0,1572.0,938.0
San Diego,2849000.0,4.0,3.5,3582.0,795.0
San Diego,489000.0,1.0,1.0,624.0,784.0
San Diego,3198800.0,4.0,4.5,3612.0,886.0
San Diego,615000.0,1.0,1.0,876.0,702.0
San Diego,949000.0,2.0,1.0,962.0,986.0
San Diego,600000.0,2.0,2.0,899.0,667.0
San Diego,650000.0,3.0,3.0,1242.0,523.0
Old Town (san Diego),550000.0,2.0,1.5,800.0,688.0
San Diego,515000.0,2.0,2.0,766.0,672.0
San Diego,1095000.0,3.0,2.5,1430.0,766.0
San Diego,1585000.0,3.0,2.5,2581.0,614.0
Mira Mesa,415000.0,1.0,1.0,686.0,605.0
San Diego,2499000.0,4.0,4.0,4035.0,619.0
San Diego,485000.0,2.0,1.0,768.0,632.0
San Diego,1150000.0,3.0,2.5,1727.0,666.0
San Diego,189900.0,2.0,2.0,1680.0,113.0
La Jolla,3880000.0,3.0,3.5,2493.0,1556.0
San Diego,629000.0,1.0,2.0,1003.0,627.0
Clairemont Mesa,1250000.0,5.0,3.0,1600.0,781.0
San Diego,830000.0,2.0,2.5,1148.0,723.0
San Diego,939900.0,3.0,2.0,975.0,964.0
San Diego,849000.0,3.0,2.0,1640.0,518.0
San Diego,2250000.0,6.0,4.5,3573.0,630.0
San Diego,699000.0,0.0,3.5,2176.0,321.0
San Diego,290000.0,0.0,1.0,337.0,861.0
San Diego,340000.0,1.0,1.0,724.0,470.0
San Diego,859000.0,2.0,1.0,704.0,1220.0
San Diego,500000.0,2.0,2.0,1094.0,457.0
San Diego,1350000.0,4.0,3.0,2859.0,472.0
San Diego,1195000.0,2.0,2.0,1257.0,951.0
San Diego,1718888.0,4.0,2.5,2007.0,856.0
San Diego,1095000.0,2.0,2.0,759.0,1443.0
San Diego,385000.0,1.0,1.0,612.0,629.0
San Diego,1525000.0,3.0,2.5,1635.0,933.0
San Diego,489000.0,2.0,1.0,854.0,573.0
San Diego,674900.0,3.0,2.0,1135.0,595.0
San Diego,449000.0,2.0,1.0,771.0,582.0
San Diego,699999.0,3.0,2.0,1221.0,573.0
San Diego,385000.0,3.0,1.5,1056.0,365.0
San Diego,149900.0,3.0,2.0,1344.0,112.0
San Diego,724999.0,4.0,2.0,1740.0,417.0
San Diego,799900.0,5.0,4.0,1662.0,481.0
San Diego,999999.0,4.0,3.0,1740.0,575.0
San Diego,880000.0,2.0,2.5,1217.0,723.0
San Diego,875000.0,3.0,2.5,1417.0,618.0
San Diego,1395000.0,4.0,2.5,1874.0,744.0
San Diego,2399999.0,5.0,4.0,2331.0,1030.0
San Diego,1199000.0,3.0,2.5,1602.0,748.0
San Diego,699999.0,3.0,1.0,1032.0,678.0
San Diego,474900.0,1.0,1.0,663.0,716.0
San Diego,1900000.0,4.0,3.5,3574.0,532.0
San Diego,1250000.0,2.0,2.0,1312.0,953.0
San Diego,1225900.0,3.0,3.0,1875.0,654.0
San Diegoo,1200000.0,4.0,3.0,2105.0,570.0
San Diego,3995000.0,6.0,4.5,2558.0,1562.0
San Diego,1150000.0,3.0,2.0,1565.0,735.0
San Diego,679000.0,4.0,2.5,2030.0,334.0
San Diego,930000.0,3.0,1.0,984.0,945.0
San Diego,515000.0,2.0,1.0,906.0,568.0
San Diego,2029000.0,4.0,3.0,2354.0,862.0
San Diego,715000.0,4.0,2.5,1932.0,370.0
San Diego,669000.0,2.0,1.0,719.0,930.0
San Diego,519000.0,1.0,1.0,877.0,592.0
San Diego,2995000.0,4.0,4.5,4204.0,712.0
San Diego,790000.0,2.0,2.0,960.0,823.0
San Diego,1995000.0,6.0,4.0,3338.0,598.0
San Diego,510000.0,2.0,1.0,928.0,550.0
San Diego,618888.0,2.0,2.0,1050.0,589.0
San Diego,625000.0,1.0,1.0,739.0,846.0
San Diego,900000.0,4.0,2.0,1670.0,539.0
San Diego,1199000.0,4.0,2.0,1440.0,833.0
San Diego,899000.0,2.0,2.0,1237.0,727.0
San Diego,562000.0,2.0,2.0,1080.0,520.0
San Diego,485000.0,2.0,2.0,912.0,532.0
San Diego,599000.0,2.0,1.0,750.0,799.0
San Diego,849000.0,3.0,2.0,1048.0,810.0
San Diego,435000.0,1.0,1.0,628.0,693.0
San Diego,350000.0,2.0,1.5,780.0,449.0
San Diego,749000.0,2.0,2.0,726.0,1032.0
San Diego,1050000.0,3.0,3.0,1951.0,538.0
La Jolla,2299000.0,3.0,3.0,2433.0,945.0
San Diego,575000.0,4.0,2.5,1469.0,391.0
San Diego,1250000.0,2.0,2.0,1428.0,875.0
San Diego,575000.0,3.0,2.5,1391.0,413.0
San Diego,795000.0,2.0,2.0,1160.0,685.0
San Diego,695000.0,4.0,2.0,1640.0,424.0
La Jolla,2995000.0,4.0,2.0,2404.0,1246.0
San Diego,979000.0,3.0,2.5,1579.0,620.0
San Diego,399000.0,1.0,1.0,625.0,638.0
San Diego,475000.0,4.0,2.0,1436.0,331.0
San Diego,154900.0,2.0,1.0,693.0,224.0
San Diego,545000.0,1.0,1.0,671.0,812.0
San Diego,2450000.0,2.0,2.5,1825.0,1342.0
San Diego,875000.0,3.0,2.5,1965.0,445.0
San Diego,2395000.0,5.0,4.0,3434.0,697.0
San Diego,2150000.0,5.0,4.5,3226.0,666.0
San Diego,829900.0,5.0,2.5,2196.0,378.0
San Diego,799900.0,5.0,2.0,1735.0,461.0
San Diego,2350000.0,3.0,3.5,4180.0,562.0
San Diego,2100000.0,3.0,4.5,2535.0,828.0
San Diego,1675000.0,4.0,3.5,2537.0,660.0
La Jolla,10950000.0,6.0,7.5,6400.0,1711.0
San Diego,6400000.0,8.0,4.5,4925.0,1299.0
La Jolla,2895000.0,3.0,2.0,1670.0,1734.0
San Diego,875000.0,3.0,2.0,1396.0,627.0
San Diego,949000.0,3.0,2.0,1200.0,791.0
San Diego,1199000.0,2.0,2.0,1951.0,615.0
San Diego,1099000.0,3.0,2.0,1479.0,743.0
San Diego,2399000.0,6.0,3.5,4216.0,569.0
Del Mar,629000.0,2.0,1.0,800.0,786.0
San Diego,650000.0,2.0,2.0,1029.0,632.0
San Diego,795000.0,6.0,2.5,2190.0,363.0
San Diego,849900.0,3.0,2.0,1050.0,809.0
San Diego,475000.0,1.0,1.0,682.0,696.0
Chula Vista,575000.0,3.0,1.5,1228.0,468.0
San Diego,1895000.0,3.0,2.0,1650.0,1148.0
San Diego,1748300.0,6.0,4.0,1200.0,1457.0
La Jolla,5200000.0,3.0,3.0,3214.0,1618.0
San Diego,2400000.0,4.0,4.0,2513.0,955.0
La Jolla,1499000.0,4.0,2.5,2361.0,635.0
San Diego,925000.0,3.0,2.0,1063.0,870.0
San Diego,590000.0,4.0,1.0,900.0,656.0
San Diego,1250000.0,2.0,2.0,758.0,1649.0
San Diego,1049000.0,3.0,2.0,1184.0,886.0
San Diego,2528880.0,5.0,5.5,3616.0,699.0
San Diego,2378880.0,4.0,4.5,3350.0,710.0
Spring Valley,699000.0,3.0,2.0,1672.0,418.0
San Diego,395000.0,1.0,1.0,588.0,672.0
La Jolla,1099000.0,3.0,2.5,1500.0,733.0
San Diego,929000.0,3.0,2.0,1403.0,662.0
San Diego,950000.0,4.0,2.0,1806.0,526.0
San Diego,1195000.0,2.0,1.0,1028.0,1162.0
San Diego,1068700.0,3.0,2.0,1798.0,594.0
San Diego,899000.0,2.0,2.0,1012.0,888.0
San Diego,1125000.0,3.0,2.0,1656.0,679.0
San Diego,1180000.0,3.0,2.0,1236.0,955.0
San Diego,686000.0,1.0,1.5,1273.0,539.0
San Diego,999000.0,3.0,2.0,1938.0,515.0
Santee,499900.0,2.0,2.0,990.0,505.0
San Diego,2000000.0,3.0,2.5,2200.0,909.0
San Diego,1395000.0,3.0,3.0,1005.0,1388.0
San Diego,575000.0,2.0,2.0,1216.0,473.0
San Diego,399000.0,0.0,1.0,288.0,1385.0
San Diego,799000.0,4.0,2.0,1571.0,509.0
San Diego,700000.0,3.0,2.0,1239.0,565.0
San Diego,675000.0,2.0,2.0,1124.0,601.0
San Diego,1499900.0,1.0,1.0,840.0,1786.0
San Diego,1225000.0,4.0,2.0,1492.0,821.0
La Jolla,783000.0,1.0,2.0,1016.0,771.0
La Jolla,965000.0,2.0,2.5,1426.0,677.0
San Diego,725000.0,2.0,2.0,1128.0,643.0
San Diego,460000.0,1.0,1.0,636.0,723.0
San Diego,629000.0,3.0,2.0,1102.0,571.0
San Diego,629000.0,3.0,1.0,1062.0,592.0
San Diego,499999.0,2.0,2.0,866.0,577.0
San Diego,489900.0,2.0,1.0,866.0,566.0
San Diego,1599000.0,4.0,3.5,2436.0,656.0
San Diego,899000.0,4.0,2.0,1494.0,602.0
San Diego,719000.0,2.0,2.0,1132.0,635.0
San Diego,899000.0,4.0,2.0,2120.0,424.0
La Jolla,1899000.0,3.0,3.0,1470.0,1292.0
San Diego,949000.0,3.0,2.5,1272.0,746.0
San Diego,2700000.0,4.0,3.0,3993.0,676.0
San Diego,2099000.0,5.0,3.5,3094.0,678.0
San Diego,685000.0,3.0,2.5,1629.0,421.0
San Diego,460000.0,2.0,2.0,1139.0,404.0
San Diego,1158000.0,5.0,3.0,2248.0,515.0
San Diego,989000.0,3.0,3.5,1555.0,636.0
National City,650000.0,3.0,2.0,1322.0,492.0
San Diego,749000.0,2.0,1.0,750.0,999.0
San Diego,925000.0,3.0,2.0,1565.0,591.0
San Diego,1599900.0,4.0,2.5,2940.0,544.0
San Diego,1100000.0,3.0,2.5,1750.0,629.0
San Diego,445000.0,1.0,1.0,529.0,841.0
Del Mar,2995000.0,4.0,1.5,2310.0,1297.0
La Jolla,1400000.0,2.0,2.0,1143.0,1225.0
San Diego,769000.0,2.0,1.5,720.0,1068.0
San Diego,585900.0,3.0,2.0,1582.0,370.0
San Diego,2375000.0,6.0,3.0,3273.0,726.0
San Diego,875000.0,3.0,2.0,1667.0,525.0
San Diego,829000.0,4.0,2.0,1410.0,588.0
San Diego,870000.0,3.0,2.0,1240.0,702.0
San Diego,388000.0,2.0,2.0,900.0,431.0
San Diego,1200000.0,3.0,2.0,1808.0,664.0
San Diego,649999.0,3.0,2.0,1058.0,614.0
La Jolla,1179000.0,2.0,2.0,1344.0,877.0
San Diego,759000.0,4.0,2.0,1600.0,474.0
San Diego,1225000.0,3.0,2.5,1368.0,895.0
San Diego,465000.0,2.0,1.5,1120.0,415.0
San Ysidro,429900.0,2.0,2.0,729.0,590.0
San Diego,749000.0,4.0,2.0,1398.0,536.0
La Jolla,1899000.0,2.0,2.0,1123.0,1691.0
San Diego,1399000.0,3.0,2.0,1547.0,904.0
San Diego,398000.0,1.0,1.0,608.0,655.0
San Diego,1699999.0,2.0,2.0,1524.0,1115.0
San Diego,549000.0,2.0,1.0,780.0,704.0
San Diego,3399000.0,5.0,4.5,4466.0,761.0
San Diego,899000.0,3.0,2.0,1412.0,637.0
San Diego,1399000.0,3.0,3.0,1920.0,729.0
San Diego,1265000.0,3.0,2.0,1273.0,994.0
San Diego,975000.0,3.0,2.0,1713.0,569.0
La Jolla,5600000.0,3.0,3.5,2778.0,2016.0
San Diego,1499000.0,4.0,2.5,1934.0,775.0
San Diego,625000.0,2.0,1.0,1080.0,579.0
San Diego,729000.0,3.0,2.0,1350.0,540.0
La Jolla,2695000.0,4.0,2.0,2900.0,929.0
San Diego,4395000.0,2.0,2.5,3995.0,1100.0
San Diego,950000.0,3.0,2.5,1831.0,519.0
San Diego,949900.0,5.0,4.0,2485.0,382.0
San Diego,369000.0,2.0,2.0,1056.0,349.0
San Diego,1025000.0,4.0,2.5,2301.0,445.0
San Diego,799000.0,2.0,2.0,1161.0,688.0
Rancho Bernardo (san Diego),549000.0,2.0,2.0,1164.0,472.0
San Diego,748300.0,3.0,2.0,1121.0,668.0
San Diego,870000.0,4.0,2.5,1763.0,493.0
San Diego,1900000.0,4.0,3.0,1904.0,998.0
San Diego,998500.0,2.0,2.5,1217.0,820.0
San Diego,2260000.0,3.0,3.5,2608.0,867.0
San Diego,875000.0,3.0,2.5,1778.0,492.0
San Diego,1059000.0,4.0,2.0,1584.0,669.0
La Jolla,5498000.0,4.0,4.5,3479.0,1580.0
San Diego,989900.0,4.0,2.0,1292.0,766.0
San Diego,999900.0,4.0,2.0,1500.0,667.0
San Diego,1239000.0,5.0,2.5,2247.0,551.0
San Diego,750000.0,3.0,2.0,1421.0,528.0
La Jolla,1090000.0,2.0,2.5,1443.0,755.0
La Jolla,7995000.0,5.0,5.5,5000.0,1599.0
San Diego,924900.0,3.0,2.0,1040.0,889.0
San Diego,1199000.0,3.0,3.0,1055.0,1136.0
San Diego,2100000.0,5.0,3.5,3423.0,613.0
San Diego,899000.0,2.0,2.0,1004.0,895.0
San Diego,399000.0,2.0,1.0,749.0,533.0
San Diego,1099000.0,2.0,1.0,784.0,1402.0
San Diego,4888888.0,3.0,3.5,4303.0,1136.0
El Cajon,899900.0,4.0,3.0,1860.0,484.0
San Diego,395000.0,1.0,1.0,572.0,691.0
San Diego,542859.0,2.0,2.5,1244.0,436.0
San Diego,2399000.0,4.0,3.0,1706.0,1406.0
San Diego,709000.0,2.0,2.0,1025.0,692.0
San Diego,675000.0,2.0,1.0,865.0,780.0
La Jolla,3150000.0,5.0,3.0,2180.0,1445.0
San Diego,1115000.0,3.0,2.5,1748.0,638.0
San Diego,1899888.0,4.0,2.5,2538.0,749.0
San Diego,925000.0,3.0,2.0,1434.0,645.0
San Diego,1875000.0,4.0,4.0,3636.0,516.0
San Diego,1649000.0,4.0,3.0,1400.0,1178.0
San Diego,3833000.0,5.0,4.0,3889.0,986.0
San Diego,1575000.0,5.0,4.0,2200.0,716.0
San Diego,1495000.0,5.0,4.0,2369.0,631.0
La Jolla,2400000.0,4.0,2.0,1580.0,1519.0
San Diego,599000.0,1.0,1.0,642.0,933.0
La Jolla,1695000.0,3.0,2.0,1136.0,1492.0
San Diego,1199000.0,3.0,2.0,1850.0,648.0
San Diego,945000.0,3.0,1.0,1075.0,879.0
San Diego,449000.0,1.0,1.0,665.0,675.0
San Diego,469000.0,1.0,1.0,665.0,705.0
San Diego,325000.0,1.0,1.0,627.0,518.0
San Diego,2995000.0,4.0,4.5,2470.0,1213.0
La Jolla,14995000.0,7.0,7.5,8397.0,1786.0
San Diego,1185000.0,4.0,2.0,1913.0,619.0
San Diego,899900.0,2.0,2.5,1391.0,647.0
Poway,2050000.0,5.0,3.5,3831.0,535.0
San Diego,1259000.0,2.0,2.0,1359.0,926.0
San Diego,649000.0,3.0,1.5,1350.0,481.0
Bonita,345000.0,1.0,1.0,599.0,576.0
San Diego,849000.0,3.0,2.0,1698.0,500.0
San Diego,1995000.0,7.0,3.0,2240.0,891.0
San Diego,1689000.0,2.0,2.5,2230.0,757.0
San Diego,5695000.0,4.0,4.0,4170.0,1366.0
San Diego,1200000.0,4.0,2.5,1931.0,621.0
La Jolla,2499000.0,2.0,2.0,1816.0,1376.0
San Diego,485000.0,2.0,1.0,888.0,546.0
San Diego,595000.0,2.0,2.0,1305.0,456.0
San Diego,2795000.0,9.0,5.5,3812.0,733.0
Santee,574900.0,3.0,1.0,916.0,628.0
La Jolla,1600000.0,3.0,2.0,1804.0,887.0
San Diego,529000.0,2.0,2.5,1357.0,390.0
San Diego,414900.0,1.0,1.0,692.0,600.0
La Jolla,9200000.0,6.0,8.5,6554.0,1404.0
San Diego,399000.0,1.0,1.0,667.0,598.0
San Diego,3198000.0,6.0,4.5,5399.0,592.0
San Francisco,1450000.0,4.0,2.0,2043.0,710.0
San Francisco,1525000.0,2.0,2.0,1625.0,938.0
San Francisco,1465000.0,3.0,3.0,1553.0,943.0
San Francisco,1042000.0,2.0,1.0,1003.0,1039.0
San Francisco,2200000.0,2.0,2.5,2170.0,1014.0
San Francisco,750000.0,2.0,2.0,1149.0,653.0
San Francisco,1088000.0,5.0,2.5,2370.0,459.0
San Francisco,7750000.0,2.0,3.5,3315.0,2338.0
San Francisco,1475000.0,2.0,2.0,1328.0,1111.0
San Francisco,1610000.0,2.0,1.0,1430.0,1126.0
San Francisco,1100000.0,2.0,1.0,900.0,1222.0
San Francisco,4500000.0,4.0,3.0,2864.0,1571.0
San Francisco,840000.0,2.0,1.0,870.0,966.0
San Francisco,780000.0,2.0,1.0,1255.0,622.0
San Francisco,4980000.0,2.0,2.0,1940.0,2567.0
San Francisco,1950000.0,4.0,3.0,2360.0,826.0
San Francisco,2070000.0,2.0,2.0,1812.0,1142.0
San Francisco,2810721.0,3.0,2.5,2175.0,1292.0
San Francisco,1610000.0,2.0,2.0,1378.0,1168.0
San Francisco,985800.0,2.0,2.0,1011.0,975.0
San Francisco,1875000.0,3.0,2.5,1772.0,1058.0
San Francisco,950000.0,2.0,1.0,1196.0,794.0
San Francisco,1550000.0,3.0,1.0,1462.0,1060.0
San Francisco,1300000.0,2.0,1.0,1216.0,1069.0
San Francisco,1200000.0,4.0,2.0,2800.0,429.0
San Francisco,1105000.0,3.0,2.0,1390.0,795.0
San Francisco,690000.0,1.0,1.0,555.0,1243.0
San Francisco,1252000.0,3.0,2.0,950.0,1318.0
San Francisco,1300000.0,2.0,2.0,1703.0,763.0
San Francisco,1649000.0,2.0,2.0,1512.0,1091.0
San Francisco,1250000.0,3.0,2.0,1463.0,854.0
San Francisco,1475000.0,2.0,2.0,1210.0,1219.0
San Francisco,150000.0,4.0,3.0,3940.0,38.0
San Francisco,1635000.0,3.0,3.0,1802.0,907.0
San Francisco,1200000.0,2.0,1.0,1250.0,960.0
San Francisco,2300000.0,3.0,1.5,2460.0,935.0
San Francisco,999990.0,3.0,2.0,1975.0,506.0
San Francisco,560000.0,2.0,1.0,750.0,747.0
San Francisco,2080000.0,4.0,2.0,2020.0,1030.0
San Francisco,1250200.0,2.0,1.0,1388.0,901.0
San Francisco,1870000.0,3.0,3.0,1670.0,1120.0
San Francisco,2850000.0,4.0,4.0,3213.0,887.0
San Francisco,1500000.0,1.0,2.0,1040.0,1442.0
San Francisco,1268000.0,2.0,1.0,1025.0,1237.0
San Francisco,3100000.0,5.0,2.5,2673.0,1160.0
San Francisco,810000.0,1.0,1.0,665.0,1218.0
San Francisco,1143000.0,3.0,2.0,1650.0,693.0
San Francisco,790000.0,1.0,1.0,821.0,962.0
San Francisco,1270000.0,2.0,1.0,1685.0,754.0
San Francisco,820000.0,2.0,2.0,1533.0,535.0
San Francisco,725000.0,2.0,1.0,1221.0,594.0
San Francisco,690000.0,2.0,2.0,967.0,714.0
San Francisco,789000.0,2.0,1.0,1023.0,771.0
San Francisco,1200000.0,3.0,2.5,2021.0,594.0
San Francisco,995000.0,2.0,1.0,1190.0,836.0
San Francisco,400000.0,1.0,1.0,635.0,630.0
San Francisco,1300000.0,4.0,2.0,1834.0,709.0
San Francisco,2375000.0,3.0,3.0,2260.0,1051.0
San Francisco,1800000.0,2.0,1.5,1575.0,1143.0
San Francisco,1239000.0,2.0,2.0,1027.0,1206.0
San Francisco,1550000.0,3.0,2.0,1874.0,827.0
San Francisco,2990000.0,3.0,3.0,2165.0,1381.0
San Francisco,1050000.0,4.0,2.0,1180.0,890.0
San Francisco,1330000.0,3.0,2.5,1930.0,689.0
San Francisco,983888.0,3.0,2.0,1640.0,600.0
San Francisco,2700000.0,4.0,3.5,3195.0,845.0
San Francisco,2605000.0,3.0,2.5,1833.0,1421.0
San Francisco,775000.0,2.0,2.0,1313.0,590.0
San Francisco,680000.0,5.0,5.0,3352.0,203.0
San Francisco,1525000.0,2.0,2.0,1344.0,1135.0
San Francisco,1785000.0,6.0,5.0,3462.0,516.0
San Francisco,570000.0,1.0,1.0,669.0,852.0
San Francisco,720000.0,2.0,1.0,874.0,824.0
San Francisco,1450000.0,2.0,2.0,1385.0,1047.0
San Francisco,660000.0,2.0,1.0,1496.0,441.0
San Francisco,1180000.0,4.0,2.0,1812.0,651.0
San Francisco,1415000.0,3.0,2.5,1200.0,1179.0
San Francisco,900000.0,3.0,2.0,1216.0,740.0
San Francisco,1338000.0,2.0,1.0,1325.0,1010.0
San Francisco,769000.0,1.0,1.5,1164.0,661.0
San Francisco,1749000.0,4.0,2.5,2278.0,768.0
San Francisco,1235000.0,2.0,2.0,1167.0,1058.0
San Francisco,900000.0,2.0,2.0,1090.0,826.0
San Francisco,1035000.0,2.0,1.0,910.0,1137.0
San Francisco,680000.0,1.0,1.0,755.0,901.0
San Francisco,1150000.0,4.0,2.0,3224.0,357.0
San Francisco,960000.0,2.0,2.0,1231.0,780.0
San Francisco,855000.0,2.0,1.0,743.0,1151.0
San Francisco,1300000.0,2.0,2.0,1330.0,977.0
San Francisco,660000.0,1.0,1.0,696.0,948.0
San Francisco,1351000.0,3.0,1.0,2010.0,672.0
San Francisco,1298000.0,2.0,2.0,1515.0,857.0
San Francisco,1280000.0,2.0,2.0,1176.0,1088.0
San Francisco,1700000.0,3.0,3.0,1904.0,893.0
San Francisco,707000.0,1.0,2.0,1071.0,660.0
San Francisco,1170000.0,4.0,5.0,1386.0,844.0
San Francisco,996000.0,3.0,2.0,1345.0,741.0
San Francisco,609000.0,2.0,1.0,840.0,725.0
San Francisco,1730000.0,4.0,2.5,2075.0,834.0
San Francisco,695000.0,1.0,1.0,834.0,833.0
San Francisco,900000.0,2.0,1.5,1326.0,679.0
San Francisco,2100000.0,5.0,3.0,2423.0,867.0
San Francisco,1750000.0,3.0,2.0,1599.0,1094.0
San Francisco,1600000.0,3.0,2.0,1909.0,838.0
San Francisco,1065000.0,2.0,2.0,928.0,1148.0
San Francisco,4000000.0,3.0,3.0,2000.0,2000.0
San Francisco,975000.0,2.0,1.5,1372.0,711.0
