SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-29-2022,Single Family Residential,12285 Asbury Park,Detroit,MI,48227,25500,2,1,Det - Schcraft-6 Grnfld-Limits,672,4791,1940,,38,,Sold,,,https://www.redfin.com/MI/Detroit/12285-Asbury-Park-48227/home/98536513,REALCOMP,20221058270,N,Y,42.378147,-83.207652
PAST SALE,December-27-2022,Single Family Residential,11021 Whitehill St,Detroit,MI,48224,99000,3,2,Det Con-Mors/Grat. Hstn/7 Mack,1410,4791,1940,,70,,Sold,,,https://www.redfin.com/MI/Detroit/11021-Whitehill-St-48224/home/98509281,REALCOMP,20221050820,N,Y,42.4176476,-82.9586204
PAST SALE,January-27-2023,Single Family Residential,8798 Homer St,Detroit,MI,48209,46000,2,1,Det South Of Grand River,957,3049,1915,,48,,Sold,,,https://www.redfin.com/MI/Detroit/8798-Homer-St-48209/home/98492150,REALCOMP,20230002453,N,Y,42.302445,-83.1300729
PAST SALE,December-20-2022,Multi-Family (2-4 Unit),2313 17th St,Detroit,MI,48216,250000,,2.5,Det South Of Grand River,2649,4356,1904,,94,,Sold,,,https://www.redfin.com/MI/Detroit/2313-17th-St-48216/home/98344840,REALCOMP,20221064720,N,Y,42.3301159,-83.0797617
PAST SALE,,Single Family Residential,16235 Freeland St,Detroit,MI,48235,75000,,1,,766,3920,1937,,98,,,,,https://www.redfin.com/MI/Detroit/16235-Freeland-St-48235/home/98432837,,,N,Y,42.4111156,-83.1861598
PAST SALE,December-9-2022,Single Family Residential,5042 Buckingham Ave,Detroit,MI,48224,30000,3,1.5,Det Con-Mors/Grat. Hstn/7 Mack,1616,4356,1928,,19,,Sold,,,https://www.redfin.com/MI/Detroit/5042-Buckingham-Ave-48224/home/98422382,REALCOMP,2210060594,N,Y,42.4017159,-82.9440133
PAST SALE,January-24-2023,Single Family Residential,16815 La Salle Ave,Detroit,MI,48221,265000,4,3,Det: Livernois-I75 6-Gd River,2206,6098,1926,,120,,Sold,,,https://www.redfin.com/MI/Detroit/16815-La-Salle-Ave-48221/home/98446019,REALCOMP,20221068585,N,Y,42.4153187,-83.1259669
PAST SALE,January-6-2023,Single Family Residential,24276 Shiawassee,Detroit,MI,48219,140000,3,2.5,"Det - 6 To 8, Grnfld To Limits",1210,6098,1956,,116,,Sold,,,https://www.redfin.com/MI/Detroit/24276-Shiawassee-Dr-48219/home/98577840,REALCOMP,20221066722,N,Y,42.4405626,-83.2814065
PAST SALE,December-5-2022,Single Family Residential,7600 Fielding St,Detroit,MI,48228,91500,3,1.5,Det - Joy-Dbn Ht Grnfld-Limits,1200,5227,1951,,76,,Sold,,,https://www.redfin.com/MI/Detroit/7600-Fielding-St-48228/home/98564414,REALCOMP,20221047973,N,Y,42.3469026,-83.2400826
PAST SALE,November-18-2022,Single Family Residential,7445 Pilgrim St,Detroit,MI,48238,22750,3,1,Det 6-Tire - Grnfld - Livernois,1166,3920,1941,,20,,Sold,,,https://www.redfin.com/MI/Detroit/7445-Pilgrim-St-48238/home/98368493,REALCOMP,20221041398,N,Y,42.4073264,-83.1456979
PAST SALE,,Single Family Residential,11355 Courville St,Detroit,MI,48224,78000,,1,,1316,4356,1939,,59,,,,,https://www.redfin.com/MI/Detroit/11355-Courville-St-48224/home/60953973,,,N,Y,42.419165,-82.96382
PAST SALE,January-5-2023,Single Family Residential,623 Barrington,Grosse Pointe Park,MI,48230,335000,3,1.5,Windmill Pointe Sub,1532,,1947,,219,,Sold,,,https://www.redfin.com/MI/Grosse-Pointe-Park/623-Barrington-Rd-48230/home/61226197,MiRealSource-MiMLS,50095957,N,Y,42.3659251,-82.9325679
PAST SALE,December-2-2022,Single Family Residential,3241 Collingwood St,Detroit,MI,48206,32500,4,2.5,Det: Livernois-I75 6-Gd River,1883,4356,1925,,17,,Sold,,,https://www.redfin.com/MI/Detroit/3241-Collingwood-St-48206/home/98454318,REALCOMP,20221046569,N,Y,42.377986,-83.1194304
PAST SALE,December-27-2022,Multi-Family (2-4 Unit),3518 Bedford St,Detroit,MI,48224,125000,5,2,Det Con-Mors/Grat. Hstn/7 Mack,2667,4791,1925,,47,,Sold,,,https://www.redfin.com/MI/Detroit/3518-Bedford-St-48224/home/98512684,REALCOMP,2220021676,N,Y,42.3920847,-82.934238
PAST SALE,November-30-2022,Single Family Residential,15635 Spring Garden St,Detroit,MI,48205,45000,3,1.5,Det Con-Mors/Grat. Hstn/7 Mack,1282,6098,1941,,35,,Sold,,,https://www.redfin.com/MI/Detroit/15635-Spring-Garden-St-48205/home/98501301,REALCOMP,20221057198,N,Y,42.4284766,-82.9595264
PAST SALE,February-1-2023,Single Family Residential,8866 Farmbrook St,Detroit,MI,48224,22000,3,1,Det Con-Mors/Grat. Hstn/7 Mack,925,4356,1942,,24,,Sold,,,https://www.redfin.com/MI/Detroit/8866-Farmbrook-St-48224/home/60965817,REALCOMP,20230003266,N,Y,42.4223017,-82.9295445
PAST SALE,November-10-2022,Single Family Residential,4060 Gladstone St,Detroit,MI,48204,53000,4,2,Det: Livernois-I75 6-Gd River,1617,3920,1921,,33,,Sold,,,https://www.redfin.com/MI/Detroit/4060-Gladstone-St-48204/home/60981548,REALCOMP,20221054943,N,Y,42.3664241,-83.1193063
PAST SALE,February-6-2023,Single Family Residential,16574 Strathmoor St,Detroit,MI,48235,130000,3,1,Det 6-Tire - Grnfld - Livernois,1456,4356,1939,,89,,Sold,,,https://www.redfin.com/MI/Detroit/16574-Strathmoor-St-48235/home/98522635,REALCOMP,20230000981,N,Y,42.4126408,-83.1879605
PAST SALE,November-14-2022,Multi-Family (2-4 Unit),8845 Chamberlain St,Detroit,MI,48209,80000,3,2,Det South Of Grand River,1455,3920,1916,,55,,Sold,,,https://www.redfin.com/MI/Detroit/8845-Chamberlain-St-48209/home/98399331,REALCOMP,20221056842,N,Y,42.300405,-83.1296123
PAST SALE,December-2-2022,Single Family Residential,1100 Mckinstry St,Detroit,MI,48209,210000,4,2.5,Det South Of Grand River,1422,5662,1909,,148,,Sold,,,https://www.redfin.com/MI/Detroit/1100-McKinstry-St-48209/home/98465712,REALCOMP,20221060122,N,Y,42.3148168,-83.0932787
PAST SALE,,Single Family Residential,9645 Westwood St,Detroit,MI,48228,65000,,1,,1904,6534,1952,,34,,,,,https://www.redfin.com/MI/Detroit/9645-Westwood-St-48228/home/98555613,,,N,Y,42.366948,-83.2316347
PAST SALE,February-6-2023,Single Family Residential,18230 Prairie St,Detroit,MI,48221,78500,3,1.5,Det 6-8 Grfld-Dequindre,1527,3484,1930,,51,,Sold,,,https://www.redfin.com/MI/Detroit/18230-Prairie-St-48221/home/98374174,REALCOMP,20230006179,N,Y,42.4248807,-83.1451956
PAST SALE,December-22-2022,Single Family Residential,18305 Gilchrist St,Detroit,MI,48235,42000,2,1,"Det - 6 To 8, Grnfld To Limits",810,6098,1944,,52,,Sold,,,https://www.redfin.com/MI/Detroit/18305-Gilchrist-St-48235/home/98539301,REALCOMP,20221067312,N,Y,42.4244642,-83.2126394
PAST SALE,December-13-2022,Single Family Residential,8101 Montlieu St,Detroit,MI,48234,10250,3,1,Det: 6-Mack I75-Conner,1368,3049,1925,,7,,Sold,,,https://www.redfin.com/MI/Detroit/8101-Montlieu-St-48234/home/98383648,REALCOMP,20221060054,N,Y,42.4103094,-83.0215678
PAST SALE,November-18-2022,Single Family Residential,4108 Kendall St,Detroit,MI,48238,35400,3,1,Oakmans Robt Livernois Ave & Dexter Ave,1356,3920,1930,,26,,Sold,,,https://www.redfin.com/MI/Detroit/4108-Kendall-St-48238/home/98359915,MiRealSource-MiMLS,50091461,N,Y,42.3930937,-83.1385041
PAST SALE,November-30-2022,Multi-Family (2-4 Unit),7854-7858 Littlefield Blvd,Dearborn,MI,48126,285000,4,3.5,Dearborn,2429,12196,1949,,117,,Sold,,,https://www.redfin.com/MI/Dearborn/7854-Littlefield-Blvd-48126/home/98614235,REALCOMP,20221038065,N,Y,42.3506813,-83.1657166
PAST SALE,December-23-2022,Multi-Family (5+ Unit),2156 Cadillac Blvd,Detroit,MI,48214,40000,8,8,Det: Mcclellan East/Mack To Shor,4810,6098,1908,,8,,Sold,,,https://www.redfin.com/MI/Detroit/2156-Cadillac-Blvd-48214/home/61342111,REALCOMP,20221062745,N,Y,42.365493,-82.984416
PAST SALE,December-2-2022,Single Family Residential,1423 Devonshire Rd,Grosse Pointe Park,MI,48230,425000,5,1.5,The Grosse Pointe Park Corp Sub,2777,10018,1928,,153,,Sold,,,https://www.redfin.com/MI/Grosse-Pointe-Park/1423-Devonshire-Rd-48230/home/61233336,MiRealSource-MiMLS,50094756,N,Y,42.3893415,-82.9346476
PAST SALE,January-12-2023,Multi-Family (2-4 Unit),17523 Santa Rosa Dr,Detroit,MI,48221,130000,6,3,Det 6-8 Grfld-Dequindre,2559,4356,1929,,51,,Sold,,,https://www.redfin.com/MI/Detroit/17523-Santa-Rosa-Dr-48221/home/98372392,REALCOMP,20221065604,N,Y,42.4212257,-83.1435201
PAST SALE,January-30-2023,Condo/Co-op,1052 Trevor Place Town Square Cooperative #1052,Detroit,MI,48207,110000,2,1.5,Det 6-8 Dequindre To Conner,1200,,1968,,92,747,Sold,,,https://www.redfin.com/MI/Detroit/1052-Trevor-Pl-48207/unit-1052/home/183121992,REALCOMP,20221065566,N,Y,42.3418978,-83.0264671
PAST SALE,December-19-2022,Single Family Residential,6115 Westwood St,Detroit,MI,48228,60000,3,1,Det - Joy-Dbn Ht Grnfld-Limits,1018,4356,1926,,59,,Sold,,,https://www.redfin.com/MI/Detroit/6115-Westwood-St-48228/home/98556133,REALCOMP,20221067096,N,Y,42.3340355,-83.230402
PAST SALE,November-11-2022,Single Family Residential,19014 Edinborough Rd,Detroit,MI,48219,34000,3,1,"Det - 6 To 8, Grnfld To Limits",957,4791,1947,,36,,Sold,,,https://www.redfin.com/MI/Detroit/19014-Edinborough-Rd-48219/home/98556559,REALCOMP,20221041826,N,Y,42.4289321,-83.2342456
PAST SALE,January-31-2023,Single Family Residential,2554 S Ethel St,Detroit,MI,48217,72000,3,1.5,Det South Of Grand River,868,4791,1959,,83,,Sold,,,https://www.redfin.com/MI/Detroit/2554-S-Ethel-St-48217/home/60966494,REALCOMP,20221070375,N,Y,42.2673427,-83.1530274
PAST SALE,January-20-2023,Single Family Residential,17809 Beaverland St,Detroit,MI,48219,90500,3,3,"Det - 6 To 8, Grnfld To Limits",839,6534,1941,,108,,Sold,,,https://www.redfin.com/MI/Detroit/17809-Beaverland-St-48219/home/98943177,REALCOMP,20221068954,N,Y,42.4212355,-83.2656095
PAST SALE,December-5-2022,Multi-Family (2-4 Unit),17167 Roselawn St,Detroit,MI,48221,105000,4,2,Det 6-8 Grfld-Dequindre,2154,4356,1928,,49,,Sold,,,https://www.redfin.com/MI/Detroit/17167-Roselawn-St-48221/home/98476162,REALCOMP,20221058222,N,Y,42.4180667,-83.1526928
PAST SALE,December-9-2022,Single Family Residential,20073 Dean St,Detroit,MI,48234,25000,3,1,Det 6-8 Dequindre To Conner,980,3484,1949,,26,,Sold,,,https://www.redfin.com/MI/Detroit/20073-Dean-St-48234/home/98356493,REALCOMP,20221056019,N,Y,42.4432836,-83.062871
PAST SALE,December-8-2022,Single Family Residential,12746 Maiden,Detroit,MI,48213,36000,2,1,Det Con-Mors/Grat. Hstn/7 Mack,774,3920,1942,,47,,Sold,,,https://www.redfin.com/MI/Detroit/12746-Maiden-St-48213/home/98405910,REALCOMP,20221059354,N,Y,42.4049874,-82.9770196
PAST SALE,November-21-2022,Single Family Residential,18474 Murray Hill St,Detroit,MI,48235,55000,3,1,"Det - 6 To 8, Grnfld To Limits",969,4791,1940,,57,,Sold,,,https://www.redfin.com/MI/Detroit/18474-Murray-Hill-St-48235/home/98535154,REALCOMP,20221051321,N,Y,42.4259582,-83.2080861
MLS Listing,,Single Family Residential,1124 Ferncliff Dr,Fort Worth,TX,76177,489900,5,4,Hawthorne Meadows,2834,10019,2019,6,173,40,Active,,,https://www.redfin.com/TX/Fort-Worth/1124-Ferncliff-Dr-76177/home/173906906,NTREIS,20250513,N,Y,32.9116606,-97.3422459
MLS Listing,,Single Family Residential,6420 Longhorn Herd Ln,Fort Worth,TX,76123,615000,4,3.5,Chisholm Trail Ranch,3985,10498,2019,21,154,63,Active,,,https://www.redfin.com/TX/Fort-Worth/6420-Longhorn-Herd-Ln-76123/home/169572671,NTREIS,20240062,N,Y,32.6129411,-97.4228627
MLS Listing,,Single Family Residential,9525 Fox Hill Dr,Fort Worth,TX,76131,355000,4,2,Fossil Park Estates,2111,9583,2004,35,168,31,Active,,,https://www.redfin.com/TX/Fort-Worth/9525-Fox-Hill-Dr-76131/home/30968572,NTREIS,20228562,N,Y,32.9079424,-97.3730333
MLS Listing,,Condo/Co-op,221 W Lancaster Ave #6011,Fort Worth,TX,76102,342000,2,2,Texas & Pacific Lofts Condo,1121,67649,1930,36,305,663,Active,,,https://www.redfin.com/TX/Fort-Worth/221-W-Lancaster-Ave-76102/unit-6011/home/31251828,NTREIS,20231152,N,Y,32.746015,-97.328098
MLS Listing,,Single Family Residential,8021 Hidden Oaks Dr,Fort Worth,TX,76120,283000,3,2,Hidden Meadows Add,1504,5489,2005,78,188,27,Active,,,https://www.redfin.com/TX/Fort-Worth/8021-Hidden-Oaks-Dr-76120/home/31053795,NTREIS,20211521,N,Y,32.7690181,-97.1788878
MLS Listing,,Single Family Residential,8125 Rock Elm Rd,Fort Worth,TX,76131,499000,4,3,Creekwood Add,3265,6534,2006,91,153,42,Active,,,https://www.redfin.com/TX/Fort-Worth/8125-Rock-Elm-Rd-76131/home/31107773,NTREIS,20204484,N,Y,32.8877052,-97.3521469
MLS Listing,,Single Family Residential,5220 Britton Ridge Ln,Fort Worth,TX,76179,299000,3,2,Terrace Landing,1436,5140,2009,94,208,42,Active,,,https://www.redfin.com/TX/Fort-Worth/5220-Britton-Ridge-Ln-76179/home/31305855,NTREIS,20200762,N,Y,32.8401545,-97.3816455
MLS Listing,,Single Family Residential,7964 Adobe Dr,Fort Worth,TX,76123,390000,4,2.5,Columbus Heights Add,2292,7884,2001,111,170,,Active,,,https://www.redfin.com/TX/Fort-Worth/7964-Adobe-Dr-76123/home/32497072,NTREIS,20176139,N,Y,32.6251674,-97.3905539
MLS Listing,,Single Family Residential,4281 Barcelona Dr,Fort Worth,TX,76133,360000,4,2.5,Wedgwood Add,3228,11587,1972,125,112,,Active,,,https://www.redfin.com/TX/Fort-Worth/4281-Barcelona-Dr-76133/home/32167754,NTREIS,20174028,N,Y,32.6499855,-97.385905
MLS Listing,,Single Family Residential,12828 Honey Locust Cir,Fort Worth,TX,76040,539990,4,3.5,Stone Wood Add,2838,5227,1999,140,190,,Active,,,https://www.redfin.com/TX/Euless/12828-Honey-Locust-Cir-76040/home/32447816,NTREIS,20169424,N,Y,32.821754,-97.0854905
MLS Listing,,Single Family Residential,4701 Winthrop Ave W,Fort Worth,TX,76116,459000,3,2,Ridglea Add,1933,12720,1950,155,237,,Active,,,https://www.redfin.com/TX/Fort-Worth/4701-Winthrop-Ave-W-76116/home/31957895,NTREIS,20158143,N,Y,32.7150321,-97.4162307
MLS Listing,,Single Family Residential,3628 Ada Ave,Fort Worth,TX,76105,175000,2,1,Raef Sub,1227,6273,1925,174,143,,Active,,,https://www.redfin.com/TX/Fort-Worth/3628-Ada-Ave-76105/home/31937574,NTREIS,20113287,N,Y,32.721496,-97.2716763
MLS Listing,,Single Family Residential,5436 Navajo Bridge Trl,Fort Worth,TX,76137,415000,4,2.5,Park Glen Add,2660,7884,1996,260,156,6,Active,,,https://www.redfin.com/TX/Fort-Worth/5436-Navajo-Bridge-Trl-76137/home/32419055,NTREIS,20063470,N,Y,32.8834451,-97.2706397
MLS Listing,,Single Family Residential,6212 Kristen Dr,Fort Worth,TX,76131,303000,3,2,Alexandra Meadows,1584,5227,2005,261,191,28,Active,,,https://www.redfin.com/TX/Fort-Worth/6212-Kristen-Dr-76131/home/31061445,NTREIS,20063904,N,Y,32.8563235,-97.3318767
Redfin Data,,Vacant Land,12725 Vino Dr,Fort Worth,TX,76126,200000,0,,Fort Worth,,47916,,6,,,Pre On-Market,,,https://www.redfin.com/TX/Fort-Worth/12725-Vino-Dr-76126/home/67279206,Coming Soon,90833,N,Y,32.6388446,-97.5392704
MLS Listing,,Single Family Residential,9340 Jason Ct,White Settlement,TX,76108,330000,3,2,Sunview Add,1681,11500,2009,1,196,,Active,,,https://www.redfin.com/TX/White-Settlement/9340-Jason-Ct-76108/home/31195086,NTREIS,20254983,N,Y,32.7482516,-97.4779283
MLS Listing,,Single Family Residential,1900 Holstein Way,Fort Worth,TX,76131,425000,4,2.5,Parr Trust,2529,7405,2015,1,168,52,Active,February-11-2023 01:00 PM,February-11-2023 04:00 PM,https://www.redfin.com/TX/Fort-Worth/1900-Holstein-Way-76131/home/113469157,NTREIS,20254209,N,Y,32.8841458,-97.3334702
MLS Listing,,Single Family Residential,1408 Tierra Blanca Dr,Fort Worth,TX,76247,339265,4,2,River's Edge,1649,5998,2023,1,206,27,Active,,,https://www.redfin.com/TX/Northlake/1408-Tierra-Blanca-DR-76247/home/184188740,NTREIS,20253603,N,Y,33.03945381,-97.32755486
MLS Listing,,Single Family Residential,1429 Tierra Blanca Dr,Fort Worth,TX,76247,337990,4,2,River's Edge,1649,5998,2023,1,205,27,Active,,,https://www.redfin.com/TX/Northlake/1429-Tierra-Blanca-DR-76247/home/184188589,NTREIS,20253590,N,Y,33.03972591,-97.32659455
MLS Listing,,Single Family Residential,6217 Outrigger Rd,Fort Worth,TX,76179,439990,4,2.5,Lake Vista Ranch,3421,5500,2019,1,129,25,Active,,,https://www.redfin.com/TX/Fort-Worth/6217-Outrigger-Rd-76179/home/169574322,NTREIS,20237979,N,Y,32.8758954,-97.4180591
MLS Listing,,Single Family Residential,3108 Ronay Dr,Forest Hill,TX,76140,249900,3,2,Autumn Meadows Add,1273,5009,2005,1,196,,Active,,,https://www.redfin.com/TX/Forest-Hill/3108-Ronay-Dr-76140/home/32384429,NTREIS,20252680,N,Y,32.6485707,-97.2802198
MLS Listing,,Single Family Residential,4459 Fiesta St,Fort Worth,TX,76133,330000,4,2.5,Wedgwood Add,2229,11413,1967,1,148,,Active,February-11-2023 01:00 PM,February-11-2023 03:00 PM,https://www.redfin.com/TX/Fort-Worth/4459-Fiesta-St-76133/home/32168965,NTREIS,20243849,N,Y,32.6513023,-97.3912844
MLS Listing,,Single Family Residential,9900 La Frontera Dr,Fort Worth,TX,76179,789900,4,3.5,La Frontera,4413,13416,2018,1,179,46,Active,February-11-2023 01:00 PM,February-11-2023 03:00 PM,https://www.redfin.com/TX/Fort-Worth/9900-La-Frontera-Dr-76179/home/167712560,NTREIS,20252542,N,Y,32.9011951,-97.4520593
MLS Listing,,Single Family Residential,5029 Chapman St,Fort Worth,TX,76105,334900,4,2,Murphy F W Add,1755,5140,2023,1,191,,Active,February-11-2023 12:00 PM,February-11-2023 03:00 PM,https://www.redfin.com/TX/Fort-Worth/5029-Chapman-St-76105/home/31805581,NTREIS,20254812,N,Y,32.723823,-97.245617
MLS Listing,,Single Family Residential,5709 Glenshee Dr,Fort Worth,TX,76135,279000,3,2,Marine Creek Estates Add,1507,5489,2002,1,185,30,Active,,,https://www.redfin.com/TX/Fort-Worth/5709-Glenshee-Dr-76135/home/32491529,NTREIS,20249279,N,Y,32.8327961,-97.4096844
MLS Listing,,Single Family Residential,9340 Shields St,Fort Worth,TX,76244,419900,3,2,Heritage Add,2138,6534,2005,1,196,35,Active,,,https://www.redfin.com/TX/Fort-Worth/9340-Shields-St-76244/home/31052542,NTREIS,20254813,N,Y,32.9090643,-97.2729131
MLS Listing,,Condo/Co-op,2732 Copper Creek Dr #201,Arlington,TX,76006,185000,2,1,Columbine The A Condo,896,2091,1983,1,206,356,Active,February-11-2023 12:00 AM,February-11-2023 02:00 PM,https://www.redfin.com/TX/Arlington/2732-Copper-Creek-Dr-76006/unit-201/home/32328147,NTREIS,20250621,N,Y,32.7829561,-97.1133736
MLS Listing,,Single Family Residential,2627 Torrey Pines Dr,Fort Worth,TX,76109,995000,3,3.5,Stonegate Add,4241,11151,1988,1,235,217,Active,,,https://www.redfin.com/TX/Fort-Worth/2627-Torrey-Pines-Dr-76109/home/32374013,NTREIS,20253148,N,Y,32.7123273,-97.377698
MLS Listing,,Single Family Residential,2109 Franks St,Fort Worth,TX,76177,299000,3,2,Presidio Village,1637,6011,2006,1,183,21,Active,February-12-2023 12:00 PM,February-12-2023 03:00 PM,https://www.redfin.com/TX/Fort-Worth/2109-Franks-St-76177/home/31084322,NTREIS,20254220,N,Y,32.9162353,-97.3294981
MLS Listing,,Single Family Residential,4044 Knighterrant,Fort Worth,TX,76262,559900,4,3.5,Chadwick Farms Add,3371,5489,2011,1,166,44,Active,February-11-2023 01:00 PM,February-11-2023 03:00 PM,https://www.redfin.com/TX/Roanoke/4044-Knighterrant-76262/home/40287832,NTREIS,20253541,N,Y,33.0138708,-97.2669927
MLS Listing,,Single Family Residential,5605 Donnelly Ave,Fort Worth,TX,76107,299000,3,2,Chamberlain Arlington Heights 1st,1631,6273,2021,1,183,,Active,,,https://www.redfin.com/TX/Fort-Worth/5605-Donnelly-Ave-76107/home/31470614,NTREIS,20251201,N,Y,32.7289782,-97.406451
MLS Listing,,Single Family Residential,2712 Evans Ave,Fort Worth,TX,76104,240000,3,2,Ryan Southeast Add,2105,6011,1963,1,114,,Active,,,https://www.redfin.com/TX/Fort-Worth/2712-Evans-Ave-76104/home/32016897,NTREIS,20250984,N,Y,32.7124,-97.3186937
MLS Listing,,Multi-Family (2-4 Unit),1907 Belmont Ave,Fort Worth,TX,76164,360000,5,3,North FW,2466,7013,1930,1,146,,Active,,,https://www.redfin.com/TX/Fort-Worth/1907-Belmont-Ave-76164/home/31826743,NTREIS,20243278,N,Y,32.7795632,-97.3666142
MLS Listing,,Single Family Residential,8649 Becker Ave,Fort Worth,TX,76123,281999,3,2,Llano Springs,1271,5489,2023,1,222,30,Active,,,https://www.redfin.com/TX/Fort-Worth/8649-Becker-Ave-76123/home/183883160,NTREIS,20254679,N,Y,32.6155216,-97.4267492
MLS Listing,,Single Family Residential,609 Stirrup Bar Dr,Fort Worth,TX,76179,279900,3,2,Remington Point Add,1566,5663,2007,1,179,30,Active,,,https://www.redfin.com/TX/Fort-Worth/609-Stirrup-Bar-Dr-76179/home/31180006,NTREIS,20254649,N,Y,32.8472172,-97.373416
MLS Listing,,Single Family Residential,8637 Becker Ave,Fort Worth,TX,76123,310999,4,2,Llano Springs,1679,5489,2023,1,185,30,Active,,,https://www.redfin.com/TX/Fort-Worth/8637-Becker-Ave-76123/home/183883157,NTREIS,20254629,N,Y,32.6158904,-97.4264535
MLS Listing,,Single Family Residential,645 Bridgewater Rd,Fort Worth,TX,76131,439900,4,3,Richmond Add,2246,6534,2018,1,196,61,Active,,,https://www.redfin.com/TX/Fort-Worth/645-Bridgewater-Rd-76131/home/144045847,NTREIS,20247591,N,Y,32.9133934,-97.3526347
MLS Listing,,Multi-Family (2-4 Unit),2001 Edmonia Ct,Fort Worth,TX,76105,120000,1,1,J C Scott Sub,888,5706,1940,1,135,,Active,,,https://www.redfin.com/TX/Fort-Worth/2001-Edmonia-Ct-76105/home/32036766,NTREIS,20254580,N,Y,32.7249837,-97.2489878
MLS Listing,,Single Family Residential,1600 Avenue D,Fort Worth,TX,76104,450000,3,2.5,Lakeview Addition,1966,5500,2023,1,229,,Active,,,https://www.redfin.com/TX/Fort-Worth/1600-Avenue-D-76104/home/31735595,NTREIS,20254158,N,Y,32.732787,-97.304066
MLS Listing,,Single Family Residential,3628 Larry St,Haltom City,TX,76117,320000,4,4,West Browning Add,3503,7928,1964,1,91,,Active,,,https://www.redfin.com/TX/Haltom-City/3628-Larry-St-76117/home/32172880,NTREIS,20254551,N,Y,32.8165682,-97.2867566
MLS Listing,,Single Family Residential,4201 Longleaf Ln,Fort Worth,TX,76137,359900,3,2,Summerfields Add,1586,12023,1980,1,227,,Active,,,https://www.redfin.com/TX/Fort-Worth/4201-Longleaf-Ln-76137/home/32100948,NTREIS,20254426,N,Y,32.8618949,-97.295468
MLS Listing,,Multi-Family (2-4 Unit),6905 W Cleburne Rd,Fort Worth,TX,76133,355000,4,4,South Ridge Add,2292,6360,1978,1,155,,Active,,,https://www.redfin.com/TX/Fort-Worth/6905-W-Cleburne-Rd-76133/home/32078043,NTREIS,20251296,N,Y,32.6429509,-97.3710259
MLS Listing,,Single Family Residential,2104 Arthur Dr,Fort Worth,TX,76134,284900,3,2,Edgecliff West Add,1654,8756,1965,1,172,,Active,,,https://www.redfin.com/TX/Fort-Worth/2104-Arthur-Dr-76134/home/31541131,NTREIS,20253610,N,Y,32.6560958,-97.3506514
