CITY,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,YEAR BUILT,PRICE/SQFT
New York,6950000.0,2.0,2.0,NoMad,1750.0,2021.0,3971.0
Bronx,235000.0,2.0,1.0,Fordham,910.0,1955.0,258.0
New York,2105000.0,2.0,2.0,Hells Kitchen,911.0,2022.0,2311.0
New York,2400000.0,2.0,2.0,Yorkville,1186.0,2022.0,2024.0
New York,1221000.0,1.0,1.0,Kips Bay,642.0,1950.0,1902.0
New York,391944.0,1.0,1.0,East Harlem,498.0,2007.0,787.0
New York,2050000.0,2.0,2.0,Upper East Side,1296.0,1986.0,1582.0
New York,1585000.0,2.0,2.0,Battery Park,1170.0,2003.0,1355.0
New York,7100000.0,3.0,3.0,Upper West Side,2489.0,1914.0,2853.0
New York,817500.0,1.0,1.0,Upper West Side,682.0,1925.0,1199.0
New York,7500000.0,4.0,3.0,West Village,3500.0,1842.0,2143.0
New York,730000.0,1.0,1.0,Murray Hill,715.0,1950.0,1021.0
New York,2585000.0,2.0,2.0,Hells Kitchen,867.0,2022.0,2982.0
New York,1205000.0,1.0,1.0,Kips Bay,806.0,1950.0,1495.0
New York,1280000.0,1.0,1.0,Hells Kitchen,664.0,2022.0,1928.0
Sunnyside,289000.0,1.0,1.0,Laurel Hills Manor,600.0,1929.0,482.0
Brooklyn,1650000.0,2.0,2.0,Boerum Hill,1050.0,2020.0,1571.0
New York,1100000.0,1.0,1.0,Murray Hill,866.0,1987.0,1270.0
Brooklyn,2100000.0,2.0,2.0,Downtown Brooklyn,1296.0,2020.0,1620.0
Queens,700000.0,1.0,1.0,Long Island City,565.0,2016.0,1239.0
New York,999000.0,2.0,1.0,New York,1356.0,1950.0,737.0
Queens,615000.0,3.0,1.0,Woodhaven,1248.0,1925.0,493.0
New York,840000.0,0.0,1.0,Kips Bay,462.0,1950.0,1818.0
New York,1070000.0,1.0,1.0,Kips Bay,806.0,1950.0,1328.0
Queens,445625.0,1.0,1.0,Rockaway,628.0,2022.0,710.0
Brooklyn,890000.0,4.0,2.0,Northeast Flatbush,1941.0,1920.0,459.0
Brooklyn,2300000.0,5.0,3.0,Crown Heights,2281.0,1855.0,1008.0
Brooklyn,1350000.0,6.0,2.0,Sunset Park,3000.0,1905.0,450.0
Bronx,1050000.0,6.0,4.0,BRONX,2700.0,1994.0,389.0
New York,740000.0,0.0,1.0,Kips Bay,462.0,1950.0,1602.0
Queens,575000.0,2.0,1.0,Rego Park,760.0,1950.0,757.0
New York,9100000.0,3.0,3.0,Upper East Side,2741.0,2020.0,3320.0
New York,29350000.0,5.0,5.0,Upper East Side,6548.0,2020.0,4482.0
New York,675000.0,0.0,1.0,Chelsea,500.0,1930.0,1350.0
New York,1465000.0,1.0,1.0,Battery Park,871.0,2003.0,1682.0
New York,5300000.0,3.0,3.0,Yorkville,2089.0,1920.0,2537.0
New York,760000.0,0.0,1.0,Kips Bay,422.0,1950.0,1801.0
New York,8450000.0,4.0,4.0,SoHo,3750.0,1868.0,2253.0
New York,685000.0,1.0,1.0,Midtown Central,750.0,1959.0,913.0
Brooklyn,485000.0,1.0,1.0,Northeast Flatbush,568.0,1905.0,854.0
Brooklyn,1267500.0,5.0,4.0,Bushwick,2376.0,1899.0,533.0
Brooklyn,1520000.0,3.0,2.0,Crown Heights,1215.0,2018.0,1251.0
Brooklyn,2275000.0,2.0,2.0,Williamsburg,1118.0,2008.0,2035.0
New York,810000.0,1.0,1.0,Upper East Side,900.0,1960.0,900.0
Brooklyn,952064.0,1.0,1.0,Prospect Heights,690.0,1899.0,1380.0
New York,455000.0,0.0,1.0,Harlem,394.0,2022.0,1155.0
New York,1217000.0,1.0,1.0,Kips Bay,606.0,1950.0,2008.0
Bronx,315000.0,2.0,1.0,Fordham,988.0,1955.0,319.0
New York,14300000.0,7.0,7.0,Upper East Side,4300.0,2014.0,3326.0
New York,1835000.0,1.0,1.0,Gramercy,977.0,2018.0,1878.0
Brooklyn,1175000.0,2.0,2.0,Crown Heights,884.0,2018.0,1329.0
Queens,1612500.0,1.0,2.0,Hunters Point,1276.0,1928.0,1264.0
Staten Island,1280000.0,3.0,3.0,Woodrow,2510.0,2022.0,510.0
Brooklyn,880000.0,5.0,3.0,Northeast Flatbush,3017.0,1899.0,292.0
New York,999000.0,1.0,1.0,Central Park South,770.0,1962.0,1297.0
Brooklyn,1600000.0,3.0,2.0,Columbia St. Waterfront,1150.0,1900.0,1391.0
Brooklyn,1069162.0,2.0,2.0,Columbia St. Waterfront,850.0,1900.0,1258.0
Queens,1300000.0,3.0,4.0,Rockaway,2363.0,2018.0,550.0
Hollis Hills,1100000.0,3.0,1.0,Hollis Hills,1965.0,1940.0,560.0
Brooklyn,800000.0,1.0,1.0,Crown Heights,768.0,1920.0,1042.0
Staten Island,300000.0,2.0,1.0,Bulls Head,1229.0,1984.0,244.0
New York,9750000.0,4.0,4.0,Chelsea,3015.0,2022.0,3234.0
Staten Island,738000.0,4.0,3.0,Great Kills,1725.0,1960.0,428.0
New York,2175000.0,1.0,1.0,Chelsea,835.0,2022.0,2605.0
Staten Island,1250000.0,4.0,2.0,Princes Bay,2538.0,2022.0,493.0
Staten Island,528000.0,3.0,1.0,Rossville,1332.0,1987.0,396.0
Little Neck,315000.0,3.0,1.0,251-29 61st Avenue,960.0,1952.0,328.0
Staten Island,680000.0,6.0,3.0,West Brighton,3015.0,1920.0,226.0
Staten Island,998999.0,5.0,4.0,Pleasant Plains,2350.0,2006.0,425.0
New York,2805000.0,2.0,2.0,Financial District,1487.0,2020.0,1886.0
Greenpoint,2225000.0,7.0,4.0,Greenpoint,3772.0,1901.0,590.0
Staten Island,805000.0,5.0,2.0,Great Kills,2464.0,1970.0,327.0
Brooklyn,3200000.0,4.0,2.0,Brooklyn,3648.0,1899.0,877.0
Staten Island,789000.0,3.0,2.0,Pleasant Plains,2250.0,1996.0,351.0
Brooklyn,1097000.0,4.0,3.0,Dyker Heights,760.0,1950.0,1443.0
Staten Island,580000.0,3.0,1.0,Port Richmond,1827.0,1985.0,317.0
New York,2100000.0,2.0,2.0,New York,1160.0,1968.0,1810.0
Brooklyn,2108000.0,6.0,4.0,Bensonhurst,3327.0,1960.0,634.0
Staten Island,580000.0,3.0,2.0,Bay Terrace,1232.0,1965.0,471.0
Staten Island,600000.0,4.0,1.0,Randall Manor,2200.0,1925.0,273.0
Brooklyn,1570000.0,11.0,5.0,Brooklyn,2916.0,1925.0,538.0
Bronx,149000.0,0.0,1.0,601 Pelham Parkway North,470.0,1937.0,317.0
Staten Island,800000.0,3.0,2.0,Grasmere,1680.0,1965.0,476.0
Staten Island,590000.0,3.0,2.0,West Brighton,1248.0,1993.0,473.0
Brooklyn,405000.0,1.0,1.0,Crown Heights,700.0,1923.0,579.0
Staten Island,722500.0,2.0,2.0,Bulls Head,1528.0,1965.0,473.0
Bronx,565000.0,3.0,2.0,BRONX,1700.0,1901.0,332.0
Staten Island,515000.0,3.0,1.0,Port Richmond,1068.0,1910.0,482.0
Bronx,565000.0,3.0,2.0,BRONX,1700.0,1901.0,332.0
Staten Island,1250000.0,4.0,4.0,Dongan Hills Colony,4200.0,2022.0,298.0
Bronx,575000.0,4.0,2.0,BRONX,1636.0,1965.0,351.0
Staten Island,536000.0,4.0,2.0,Oakwood - New Dorp Heights,1400.0,1967.0,383.0
Brooklyn,1550000.0,2.0,2.0,Brooklyn,1141.0,2013.0,1358.0
Staten Island,729000.0,3.0,2.0,New Dorp,1400.0,1935.0,521.0
Bayside,998000.0,3.0,1.0,Bayside,1440.0,1935.0,693.0
Staten Island,720000.0,3.0,2.0,Heartland Village,1056.0,1975.0,682.0
Bronx,700000.0,6.0,2.0,BRONX,3357.0,1977.0,209.0
Staten Island,770000.0,7.0,3.0,New Brighton,1672.0,1920.0,461.0
Bronx,815000.0,8.0,3.0,BRONX,2658.0,2006.0,307.0
Yukon,247000.0,3.0,2.0,Sunrise Hills Add Sec 8,1826.0,2004.0,135.0
Oklahoma City,1300000.0,5.0,5.0,Gaillardia Residential Communi,5688.0,2005.0,229.0
Oklahoma City,110000.0,4.0,1.0,Homedale Add,1142.0,1971.0,96.0
Oklahoma City,90000.0,3.0,1.0,Roger Givens 3rd Airline,883.0,1953.0,102.0
Mustang,388340.0,4.0,2.0,The Canyons,1950.0,2022.0,199.0
Yukon,234390.0,4.0,2.0,Redstone Ranch 7,1691.0,2022.0,139.0
Oklahoma City,249500.0,3.0,2.0,Brookwood Village 2,2130.0,1977.0,117.0
Oklahoma City,260000.0,2.0,2.0,MILLERS BOULEVARD,1245.0,1928.0,209.0
Oklahoma City,249535.0,4.0,2.0,Chisholm Creek 2,1840.0,2022.0,136.0
Mustang,466528.0,4.0,3.0,The Canyons,2500.0,2022.0,187.0
Oklahoma City,520000.0,4.0,3.0,Oakdale Valley Sec II,2780.0,2012.0,187.0
Newalla,399900.0,3.0,2.0,Landing,2225.0,2022.0,180.0
Edmond,437840.0,4.0,3.0,Council Ridge,2300.0,2022.0,190.0
Yukon,307600.0,4.0,2.0,Twin Oaks Canyon Phase II,1879.0,2023.0,164.0
Oklahoma City,158000.0,3.0,2.0,North Ridge,1813.0,1980.0,87.0
Yukon,195000.0,3.0,2.0,Brighton Place Add 3,1240.0,2002.0,157.0
Edmond,398340.0,4.0,2.0,Council Ridge,1950.0,2022.0,204.0
Oklahoma City,60000.0,3.0,1.0,Packinghouse View,720.0,1954.0,83.0
Oklahoma City,78000.0,3.0,1.0,Park Estates 15th,882.0,1958.0,88.0
Oklahoma City,70000.0,2.0,1.0,Moore Heights Add,838.0,1954.0,84.0
Oklahoma City,549900.0,4.0,2.0,Cobblestone Curve Sec 3,3536.0,2022.0,156.0
Oklahoma City,165000.0,4.0,4.0,Harvest Hills South,2242.0,1980.0,74.0
Oklahoma City,51000.0,2.0,1.0,Lyons Will Rogers Park,1016.0,1947.0,50.0
Oklahoma City,426865.0,4.0,3.0,"The Canyons Phase 1,",2300.0,2022.0,186.0
Oklahoma City,218190.0,3.0,2.0,Chisholm Creek 2,1420.0,2022.0,154.0
Yukon,215000.0,2.0,2.0,Stonebridge Cottages,1390.0,1996.0,155.0
Edmond,260000.0,3.0,2.0,Skylers Court,1661.0,2013.0,157.0
Yukon,335000.0,3.0,2.0,Montereau Ph 3,1789.0,2022.0,187.0
Yukon,501415.0,5.0,3.0,The Cove at Nichols Creek,2600.0,2022.0,193.0
Edmond,685100.0,3.0,2.0,CAMDEN PARK II,3064.0,2022.0,224.0
Edmond,1325000.0,4.0,6.0,Rose Creek,5327.0,2018.0,249.0
Yukon,346130.0,4.0,2.0,Tuscany Lakes,1700.0,2022.0,204.0
Oklahoma City,450000.0,3.0,2.0,Unplatted,2379.0,1966.0,189.0
Oklahoma City,138500.0,2.0,2.0,Darralls Second Add,1510.0,1940.0,92.0
Oklahoma City,162000.0,4.0,2.0,Willow Creek Estates,2355.0,1978.0,69.0
Oklahoma City,223690.0,3.0,2.0,Chisholm Creek 2,1473.0,2022.0,152.0
Yukon,324790.0,3.0,2.0,Tuscany Lakes,1500.0,2022.0,217.0
Edmond,322900.0,4.0,2.0,Rush Brook Sec 2,1747.0,2022.0,185.0
Edmond,423165.0,4.0,2.0,The Grove,2000.0,2022.0,212.0
Oklahoma City,2900000.0,5.0,5.0,Unpltd Pt Sec 23 13n 3w,7148.0,1938.0,406.0
Piedmont,200000.0,3.0,2.0,Village Verde Add Sec 3,1067.0,2019.0,187.0
Yukon,228895.0,4.0,2.0,Robertson's Landing 3,1459.0,2022.0,157.0
Yukon,359000.0,4.0,3.0,Pikes Pointe,2613.0,2014.0,137.0
Yukon,226870.0,4.0,2.0,Robertson's Landing 3,1459.0,2022.0,155.0
Oklahoma City,65000.0,2.0,1.0,Cornetts Sub Add,936.0,1939.0,69.0
Oklahoma City,384000.0,2.0,1.0,Jamestown First Development,2280.0,1975.0,168.0
Oklahoma City,185000.0,3.0,2.0,Greenbriar Estlake 8,1271.0,1983.0,146.0
Oklahoma City,749000.0,3.0,2.0,Crown Heights Add,2633.0,1932.0,284.0
Yukon,214470.0,3.0,2.0,Redstone Ranch 7,1420.0,2022.0,151.0
Yukon,205380.0,3.0,2.0,Redstone Ranch 7,1301.0,2022.0,158.0
Edmond,675000.0,2.0,3.0,Muirfield Village,3692.0,2007.0,183.0
Oklahoma City,230000.0,3.0,2.0,Country Place,1768.0,2000.0,130.0
Yukon,450000.0,4.0,3.0,Britton Farms,2450.0,2022.0,184.0
Oklahoma City,232000.0,4.0,2.0,John F Kennedy Add,1422.0,2022.0,163.0
Oklahoma City,178900.0,2.0,1.0,Casady Heights 2nd,1017.0,1951.0,176.0
Yukon,270000.0,6.0,4.0,Stonebridge W Sec 3 Rplt Lts15&16/5,2184.0,2005.0,124.0
Edmond,345840.0,4.0,2.0,Council Ridge,1800.0,2022.0,192.0
Yukon,317840.0,3.0,2.0,Tuscany Lakes,1500.0,2022.0,212.0
Oklahoma City,417000.0,4.0,2.0,Deer Brook,2178.0,2022.0,191.0
Oklahoma City,135000.0,2.0,1.0,Hefner Village 1,1228.0,1974.0,110.0
Oklahoma City,915000.0,4.0,4.0,Autumn Park,3486.0,2022.0,262.0
Choctaw,550000.0,4.0,4.0,Asheville Ph 3,3508.0,2017.0,157.0
Edmond,500365.0,4.0,3.0,The Grove,2640.0,2022.0,190.0
Edmond,784285.0,4.0,3.0,CAMDEN PARK II,3094.0,2022.0,253.0
Oklahoma City,144000.0,2.0,2.0,Quail Spgs Condo II,1247.0,1983.0,115.0
Nichols Hills,375000.0,2.0,2.0,Sherwood Arms Condo,1056.0,1974.0,355.0
Oklahoma City,581000.0,3.0,3.0,Waterford Condominium Homes,2190.0,1984.0,265.0
Oklahoma City,140300.0,3.0,1.0,J W Richardson P P Village 2nd,1073.0,1960.0,131.0
Oklahoma City,140000.0,2.0,1.0,Unplatted,1424.0,1949.0,98.0
Oklahoma City,172500.0,3.0,2.0,Rambling Acres,1641.0,1976.0,105.0
Oklahoma City,160000.0,3.0,2.0,Waverly Sec,1721.0,1956.0,93.0
Edmond,330000.0,3.0,2.0,Unpltd Pt Sec 21 13n 2w,1631.0,1978.0,202.0
Yukon,571880.0,5.0,3.0,The Cove at Nichols Creek,3350.0,2022.0,171.0
Oklahoma City,120000.0,2.0,2.0,Wildewood Hills 4th,1444.0,1964.0,83.0
Yukon,549040.0,5.0,3.0,The Cove at Nichols Creek,3350.0,2022.0,164.0
Yukon,385240.0,4.0,2.0,Britton Farms,1850.0,2022.0,208.0
Oklahoma City,247090.0,4.0,2.0,Chisholm Creek 2,1840.0,2022.0,134.0
Oklahoma City,245090.0,4.0,2.0,Chisholm Creek 2,1917.0,2022.0,128.0
Oklahoma City,130000.0,2.0,1.0,Hugh H Kelly Add,1056.0,1949.0,123.0
Yukon,240465.0,4.0,2.0,Redstone Ranch 7,1917.0,2022.0,125.0
Jones,120000.0,3.0,1.0,Unplatted,1792.0,1986.0,67.0
Yukon,454670.0,3.0,2.0,Crestone Ridge Phase III,2295.0,2022.0,198.0
Yukon,481005.0,4.0,3.0,Crestone Ridge V,2542.0,2022.0,189.0
Yukon,220968.0,3.0,2.0,Robertson's Landing 3,1340.0,2022.0,165.0
Edmond,410190.0,4.0,2.0,The Grove,1850.0,2022.0,222.0
Yukon,342990.0,3.0,2.0,Britton Farms,1750.0,2022.0,196.0
Oklahoma City,73000.0,1.0,1.0,Quail Spgs Condo Ii,595.0,1982.0,123.0
Yukon,219773.0,3.0,2.0,Robertson's Landing 3,1340.0,2022.0,164.0
Mustang,290000.0,3.0,2.0,Canterbury Sec 1,1868.0,2014.0,155.0
Oklahoma City,525000.0,3.0,2.0,Kingsbridge Estates,3000.0,2022.0,175.0
Yukon,214470.0,3.0,2.0,Redstone Ranch 7,1420.0,2022.0,151.0
Yukon,223940.0,3.0,2.0,Robertson's Landing 3,1340.0,2022.0,167.0
Yukon,384165.0,4.0,2.0,Nichols Creek,1900.0,2022.0,202.0
Oklahoma City,140000.0,3.0,1.0,Hillcrest Heights Add,1042.0,1963.0,134.0
Oklahoma City,65000.0,2.0,1.0,Meriposa Sub Blk 10,1134.0,1930.0,57.0
Oklahoma City,130000.0,3.0,2.0,Bel Air Park,1372.0,1980.0,95.0
Oklahoma City,174000.0,2.0,2.0,Alta Vista,1200.0,2022.0,145.0
Oklahoma City,389000.0,2.0,2.0,Wheeler District Ph. 2,1111.0,2022.0,350.0
Oklahoma City,150000.0,3.0,1.0,Unpltd Pt Sec 08 12N 2W,1092.0,1910.0,137.0
Newalla,50000.0,2.0,1.0,Mcdonalds Farm,1512.0,1982.0,33.0
Yukon,317690.0,3.0,2.0,Scissortail Crossing,1625.0,2022.0,196.0
Yukon,356840.0,4.0,2.0,Scissortail Crossing,1850.0,2022.0,193.0
Yukon,358740.0,4.0,2.0,Scissortail Crossing,1900.0,2022.0,189.0
Yukon,208240.0,3.0,2.0,Redstone Ranch 7,1277.0,2022.0,163.0
Yukon,460515.0,4.0,3.0,Scissortail Crossing,2500.0,2022.0,184.0
Yukon,375000.0,4.0,2.0,Coeur D'Alene,2015.0,2022.0,186.0
Yukon,208240.0,3.0,2.0,Redstone Ranch 7,1420.0,2022.0,147.0
Yukon,497465.0,4.0,3.0,The Cove at Nichols Creek,2800.0,2022.0,178.0
Yukon,311465.0,3.0,2.0,Scissortail Crossing,1500.0,2022.0,208.0
Nichols Hills,375000.0,2.0,2.0,Sherwood Arms Condo,1056.0,1974.0,355.0
Yukon,214470.0,3.0,2.0,Redstone Ranch 7,1420.0,2022.0,151.0
Yukon,135000.0,4.0,2.0,Stonebridge West 2,1755.0,1994.0,77.0
Oklahoma City,125000.0,3.0,2.0,Hays Add,1343.0,1954.0,93.0
Mustang,389590.0,4.0,2.0,The Canyons,1950.0,2022.0,200.0
Yukon,224040.0,3.0,2.0,Redstone Ranch 7,1544.0,2022.0,145.0
Edmond,358500.0,4.0,2.0,Cheyenne Ridge,2583.0,1979.0,139.0
Edmond,324990.0,3.0,2.0,The Grove Phase XI,1689.0,2021.0,192.0
Edmond,1025000.0,4.0,3.0,Shadow Ridge II,4586.0,2006.0,224.0
Yukon,387615.0,4.0,2.0,Scissortail Crossing,1850.0,2022.0,210.0
Mustang,431740.0,4.0,3.0,The Canyons,2300.0,2022.0,188.0
Oklahoma City,541367.0,3.0,2.0,Wheeler District Ph 2,1531.0,2022.0,354.0
Oklahoma City,281950.0,3.0,2.0,Westgate at Wilshire Hills II sec 5,1714.0,2022.0,164.0
The Village,80000.0,2.0,1.0,Village Rep Add,761.0,1949.0,105.0
Oklahoma City,240905.0,4.0,2.0,Chisholm Creek 2,1613.0,2022.0,149.0
Newalla,90000.0,6.0,4.0,22-10-1E 2.51 AC E/2 LOT 33 WOODSCO 1 SURVEY PRT N,2848.0,1994.0,32.0
Oklahoma City,595000.0,3.0,2.0,Westminster Heights I,2493.0,2016.0,239.0
Moore,605260.0,5.0,3.0,The Waters,3350.0,2022.0,181.0
Oklahoma City,226500.0,3.0,1.0,Douglas Place Add,1217.0,1941.0,186.0
Edmond,396585.0,4.0,2.0,Council Ridge,1900.0,2022.0,209.0
Oklahoma City,112650.0,2.0,1.0,Meadowbrook Add,784.0,1935.0,144.0
Edmond,578025.0,4.0,3.0,Deer Creek Village VII,2935.0,2022.0,197.0
Oklahoma City,248500.0,4.0,2.0,Chisholm Creek 2,1840.0,2022.0,135.0
Oklahoma City,180000.0,3.0,2.0,Southern Hills Sec 6,1279.0,1978.0,141.0
Edmond,499000.0,4.0,2.0,Lone Oak East Ph 1,2696.0,2019.0,185.0
Oklahoma City,215490.0,3.0,2.0,Chisholm Creek 2,1473.0,2022.0,146.0
Oklahoma City,192000.0,3.0,2.0,P B Odom Hillcrest Park 1st,1732.0,1970.0,111.0
Oklahoma City,105000.0,3.0,1.0,Knob Hill Add,1105.0,1954.0,95.0
Mustang,426865.0,4.0,3.0,The Canyons,2300.0,2022.0,186.0
Nichols Hills,240000.0,1.0,1.0,Sherwood Arms Condo,616.0,1974.0,390.0
Edmond,511190.0,4.0,3.0,The Grove,2640.0,2022.0,194.0
Oklahoma City,718652.0,4.0,3.0,Stone Manor Lakes,4019.0,2022.0,179.0
Edmond,466840.0,4.0,3.0,The Grove,2450.0,2022.0,191.0
Oklahoma City,175000.0,3.0,2.0,Fountaingrass Add Sec 1,1117.0,2015.0,157.0
Edmond,605000.0,4.0,3.0,Rose Creek,3975.0,2009.0,152.0
Oklahoma City,217965.0,3.0,2.0,Chisholm Creek 2,1355.0,2022.0,161.0
Oklahoma City,55000.0,2.0,1.0,Fox Garden Add,816.0,1953.0,67.0
Oklahoma City,489000.0,3.0,2.0,Wheeler District Ph. 2,1497.0,2022.0,327.0
Oklahoma City,472500.0,3.0,3.0,Blackwelder Cottages,1890.0,2022.0,250.0
Mustang,311265.0,3.0,2.0,The Canyons,1500.0,2022.0,208.0
Oklahoma City,80000.0,2.0,1.0,Southern Hills 2nd,1000.0,1963.0,80.0
Edmond,461680.0,4.0,3.0,Council Ridge,2350.0,2022.0,196.0
Oklahoma City,519500.0,4.0,2.0,The Legacy,2650.0,2022.0,196.0
Oklahoma City,119900.0,2.0,1.0,Harrah Sub Shaw Heights,1221.0,1940.0,98.0
Yukon,422265.0,4.0,2.0,The Cove at Nichols Creek,2000.0,2022.0,211.0
Oklahoma City,395000.0,4.0,4.0,Walden Creek,3450.0,1994.0,114.0
Oklahoma City,500000.0,3.0,2.0,Lakehurst,2216.0,1961.0,226.0
Yukon,206180.0,3.0,2.0,Redstone Ranch 7,1277.0,2022.0,161.0
Yukon,309662.0,3.0,2.0,Scissortail Crossing,1500.0,2022.0,206.0
Yukon,150000.0,2.0,2.0,Silver Eagle,1300.0,2002.0,115.0
Yukon,436100.0,3.0,2.0,Montereau Ph 3,2492.0,2022.0,175.0
Yukon,224115.0,3.0,2.0,Redstone Ranch 7,1544.0,2022.0,145.0
Yukon,352633.0,3.0,2.0,Britton Farms,1625.0,2022.0,217.0
Oklahoma City,93000.0,2.0,1.0,Redings Rancho Village # 3,1175.0,1953.0,79.0
Oklahoma City,133000.0,3.0,1.0,L L Lyons Kroeger Heights Sec 3,1390.0,1968.0,96.0
Yukon,206180.0,3.0,2.0,Redstone Ranch 7,1277.0,2022.0,161.0
Edmond,215000.0,3.0,2.0,Seminole Pointe Sec 4,1322.0,1998.0,163.0
Oklahoma City,985000.0,4.0,3.0,Wheeler District Phase 2,2968.0,2022.0,332.0
Yukon,338340.0,3.0,2.0,Tuscany Lakes,1625.0,2022.0,208.0
Oklahoma City,102000.0,2.0,2.0,L L Lyon Hillcrest # 2,1285.0,1959.0,79.0
Oklahoma City,85000.0,2.0,1.0,Linwood Place Second,863.0,1939.0,98.0
Yukon,224870.0,4.0,2.0,Robertson's Landing 3,1459.0,2022.0,154.0
Oklahoma City,134900.0,3.0,1.0,Moore Heights,1164.0,1955.0,116.0
Yukon,155000.0,2.0,1.0,Woodrun Blks 21-29,1297.0,1983.0,120.0
Oklahoma City,180000.0,3.0,2.0,Greenbriar Estlake 12,1623.0,1992.0,111.0
Edmond,162000.0,2.0,2.0,Marbleleaf Sec 4,952.0,2007.0,170.0
Piedmont,215000.0,3.0,2.0,Village Verde Add Sec 2,1308.0,2015.0,164.0
Oklahoma City,285000.0,3.0,2.0,Kingsridge 5,2089.0,1992.0,136.0
Edmond,186500.0,2.0,2.0,Redlands Bks 17 Through 22 Rpl,1252.0,1998.0,149.0
Oklahoma City,494610.0,3.0,2.0,Oakdale Ridge,1987.0,2022.0,249.0
Edmond,240000.0,3.0,2.0,Northampton Sec III,1502.0,2010.0,160.0
Oklahoma City,200000.0,3.0,2.0,Wildflower 1,1354.0,2002.0,148.0
Oklahoma City,46000.0,2.0,1.0,Raintree Villas Condo,1284.0,1982.0,36.0
Oklahoma City,490000.0,3.0,2.0,Rockport 3,2876.0,2016.0,170.0
Yukon,180000.0,3.0,2.0,WESTGATE SEC II LT 14 BLK 3,1182.0,1984.0,152.0
Oklahoma City,190000.0,3.0,2.0,Greenbriar Eastlake 9,1478.0,1984.0,129.0
Oklahoma City,212000.0,3.0,2.0,Sun Valley Acres,1511.0,1977.0,140.0
Edmond,260000.0,3.0,2.0,Lone Oak Run,1608.0,2008.0,162.0
Oklahoma City,210000.0,3.0,2.0,Fountaingrass Add Sec 7,1382.0,2016.0,152.0
Oklahoma City,252000.0,4.0,4.0,Summit Place I,2708.0,1982.0,93.0
Oklahoma City,165000.0,3.0,2.0,Windsor Oaks,1713.0,1962.0,96.0
Oklahoma City,500000.0,3.0,2.0,Penshurst,2791.0,1957.0,179.0
Oklahoma City,145000.0,3.0,1.0,Hillcrest Heights,1138.0,1965.0,127.0
Yukon,229870.0,4.0,2.0,Robertson's Landing 3,1459.0,2022.0,158.0
Oklahoma City,140000.0,3.0,2.0,Southern Oaks,1254.0,1965.0,112.0
Oklahoma City,255426.0,4.0,4.0,Casady Suburban Heights Rep,2346.0,1978.0,109.0
Bethany,230000.0,4.0,2.0,BRIARCLIFF,2194.0,1969.0,105.0
Edmond,240000.0,3.0,2.0,Skylers Court,1450.0,2011.0,166.0
Oklahoma City,220000.0,3.0,2.0,Roxboro Sec II,1824.0,1986.0,121.0
Oklahoma City,160000.0,3.0,1.0,Hillcrest Heights Add,1242.0,1964.0,129.0
Oklahoma City,89500.0,1.0,1.0,Summit Condos At Quail Ridge,662.0,1983.0,135.0
Oklahoma City,310000.0,4.0,2.0,Cedar Ridge At Morgan Creek Sec 3,1780.0,2021.0,174.0
Del City,229900.0,3.0,2.0,Del Aire 2nd,1727.0,2004.0,133.0
Oklahoma City,205000.0,3.0,2.0,Copperchase Condominiums,1936.0,1983.0,106.0
Phoenix,290000.0,2.0,2.0,MOUNTAIN PARK CONDOMINIUMS PHASE 2,969.0,1985.0,299.0
Phoenix,525000.0,4.0,3.0,VILLAS AT TRELLIS,2196.0,2017.0,239.0
Phoenix,615000.0,3.0,2.0,AHWATUKEE FS-16,2114.0,1987.0,291.0
Laveen,379500.0,3.0,2.0,MONTANA VISTA REPLAT,1789.0,2018.0,212.0
Phoenix,450000.0,3.0,2.0,OLIVE ACRES 2,1794.0,1969.0,251.0
Phoenix,375000.0,3.0,2.0,WESTRIDGE SHADOWS,1446.0,1988.0,259.0
Scottsdale,757500.0,3.0,2.0,CONTINENTAL FOOTHILLS,2152.0,1985.0,352.0
Scottsdale,635205.0,3.0,3.0,ARABELLA PARCEL 1,2143.0,2021.0,296.0
Glendale,305000.0,4.0,2.0,CONTINENTAL NORTH UNIT 8,1686.0,1973.0,181.0
Phoenix,799000.0,3.0,3.0,WINDSOR SOLEIL,2400.0,2022.0,333.0
Phoenix,350000.0,2.0,2.0,CONTINENTAL VILLAS WEST,1371.0,1970.0,255.0
Phoenix,367000.0,4.0,2.0,"Maryvale park 2 AMD LOTS 243-415, & TR C",1400.0,1952.0,262.0
Anthem,1179000.0,3.0,4.0,ANTHEM UNIT 34,3737.0,2004.0,315.0
Phoenix,300000.0,3.0,2.0,SOUTHGLEN UNIT 1,1638.0,2005.0,183.0
Phoenix,1000000.0,3.0,3.0,SUMMIT AT COPPER SQUARE,1981.0,2007.0,505.0
Phoenix,150000.0,4.0,2.0,"GREENWAY VILLAGE LOTS 1-23, 123-129, 164-177",1296.0,1971.0,116.0
Phoenix,819000.0,3.0,3.0,WINDSOR SOLEIL,2400.0,2022.0,341.0
Phoenix,739000.0,3.0,2.0,ESTATE QUESTA TIERRA,2398.0,1969.0,308.0
Phoenix,290000.0,3.0,2.0,PARADISE VALLEY,1344.0,1978.0,216.0
Phoenix,1411899.0,4.0,3.0,Karma Subdivision,2381.0,2021.0,593.0
Scottsdale,605040.0,3.0,3.0,ARABELLA PARCEL 1,1958.0,2021.0,309.0
